,gi,AccNum,Name,Topology,BaltimoreClass,Order,Family,Subfamily,Genera,Lineage
1032,640885073,NC_024146.1,Enterobacteria phage 9g,linear,1,Caudovirales,Siphoviridae,,Nonagvirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Nonagvirus."
1033,9625355,NC_001330.1,Enterobacteria phage alpha3,circular,2,,Microviridae,Bullavirinae,Alpha3microvirus, Viruses; ssDNA viruses; Microviridae; Bullavirinae; Alpha3microvirus.
1034,937532837,NC_027983.1,Escherichia phage AR1,linear,1,Caudovirales,Myoviridae,Tevenvirinae,T4virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus."
1035,194100252,NC_011040.1,Enterobacteria phage BA14,linear,1,Caudovirales,Podoviridae,Autographivirinae,T7virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; T7virus."
1036,31044225,NC_004813.1,Enterobacteria phage BP-4795,linear,1,Caudovirales,Siphoviridae,,Lambdavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus; unclassified Lambda-like viruses."
1037,939535639,NC_024142.2,Escherichia phage Bp4,circular,1,Caudovirales,Podoviridae,,G7cvirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; G7cvirus."
1038,422934005,NC_019500.1,Enterobacteria phage Bp7,linear,1,Caudovirales,Myoviridae,Tevenvirinae,Js98virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; Js98virus."
1039,9626425,NC_001426.1,Escherichia virus BZ13,linear,4,,Leviviridae,,Levivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; Levivirus."
1040,431810239,NC_019920.1,Enterobacteria phage C-1 INW-2012,linear,4,,Leviviridae,,Levivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; Levivirus."
1041,971742339,NC_028776.1,Escherichia phage CAjan,linear,1,Caudovirales,Siphoviridae,,Seuratvirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Seuratvirus."
1042,311992992,NC_014662.1,Enterobacter phage CC31,linear,1,Caudovirales,Myoviridae,Tevenvirinae,Cc31virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; Cc31virus."
1043,148609382,NC_009514.1,Enterobacteria phage cdtI,circular,1,Caudovirales,Siphoviridae,,Lambdavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus; unclassified Lambda-like viruses."
1044,849253165,NC_027356.1,Escherichia virus DT57C,linear,1,Caudovirales,Siphoviridae,,T5virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; T5virus."
1045,194100305,NC_011042.1,Enterobacteria phage EcoDS1,linear,1,Caudovirales,Podoviridae,Autographivirinae,T7virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; T7virus."
1046,682122955,NC_024783.1,Escherichia phage EK99P-1,linear,1,Caudovirales,Siphoviridae,,Hk578virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Hk578virus."
1047,182682799,NC_010583.1,Escherichia virus EPS7,linear,1,Caudovirales,Siphoviridae,,T5virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; T5virus."
1048,30387379,NC_004775.1,Salmonella phage epsilon15,linear,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
1049,62362213,NC_006949.1,Enterobacteria phage ES18,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1050,38707640,NC_005282.1,Salmonella phage FelixO1,linear,1,Caudovirales,Myoviridae,Ounavirinae,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Ounavirinae."
1051,169936017,NC_010463.1,Salmonella phage Fels-2,linear,1,Caudovirales,Myoviridae,Peduovirinae,P2virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; P2virus."
1052,23455713,NC_004301.1,Enterobacteria phage FI sensu lato,linear,4,,Leviviridae,,Allolevivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; Allolevivirus."
1053,971754291,NC_028902.1,Escherichia virus FI,linear,4,,Leviviridae,,Allolevivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; Allolevivirus."
1054,557307584,NC_022750.1,Enterobacteria phage fiAA91-ss,linear,1,Caudovirales,Myoviridae,Peduovirinae,P2virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; P2virus."
1055,176120944,NC_001420.2,Enterobacteria phage G4 sensu lato,circular,2,,Microviridae,Bullavirinae,G4microvirus, Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus.
1056,431810287,NC_019922.1,Enterobacteria phage Hgal1,linear,4,,Leviviridae,,Levivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; Levivirus."
1057,9634119,NC_002166.1,Escherichia virus HK022,linear,1,Caudovirales,Siphoviridae,,Lambdavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus."
1058,428783279,NC_019768.1,Enterobacteria phage HK106,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1059,428781939,NC_019710.1,Enterobacteria phage HK140,linear,1,Caudovirales,Siphoviridae,,Lambdavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus; unclassified Lambda-like viruses."
1060,428782376,NC_019717.1,Enterobacteria phage HK225,linear,1,Caudovirales,Siphoviridae,,Lambdavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus; unclassified Lambda-like viruses."
1061,428782193,NC_019714.1,Enterobacteria phage HK446,linear,1,Caudovirales,Siphoviridae,,Lambdavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus; unclassified Lambda-like viruses."
1062,428783345,NC_019769.1,Enterobacteria phage HK542,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1063,428783215,NC_019767.1,Enterobacteria phage HK544,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
1064,428782857,NC_019724.1,Escherichia phage HK578,linear,1,Caudovirales,Siphoviridae,,Hk578virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Hk578virus."
1065,13559823,NC_002730.1,Salmonella phage HK620,circular,1,Caudovirales,Podoviridae,,P22virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; P22virus."
1066,428782011,NC_019711.1,Enterobacteria phage HK629,linear,1,Caudovirales,Siphoviridae,,Lambdavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus; unclassified Lambda-like viruses."
1067,428782787,NC_019723.1,Enterobacteria phage HK630,linear,1,Caudovirales,Siphoviridae,,Lambdavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus; unclassified Lambda-like viruses."
1068,428782521,NC_019719.1,Enterobacteria phage HK633,linear,1,Caudovirales,Siphoviridae,,Lambdavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus; unclassified Lambda-like viruses."
1069,9634155,NC_002167.1,Escherichia virus HK97,linear,1,Caudovirales,Siphoviridae,,Lambdavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus."
1070,408905850,NC_018855.1,Escherichia phage HX01,circular,1,Caudovirales,Myoviridae,Tevenvirinae,Rb69virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; Rb69virus."
1071,9625381,NC_001332.1,Escherichia virus I22,circular,2,,Inoviridae,,Lineavirus, Viruses; ssDNA viruses; Inoviridae; Lineavirus.
1072,89888094,NC_007856.1,Enterobacteria phage ID18 sensu lato,circular,2,,Microviridae,Bullavirinae,G4microvirus, Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus.
1073,89888607,NC_007817.1,Enterobacteria phage ID2 Moscow/ID/2001,circular,2,,Microviridae,Bullavirinae,G4microvirus, Viruses; ssDNA viruses; Microviridae; Bullavirinae; G4microvirus.
1074,9630747,NC_001954.1,Enterobacteria phage If1,circular,2,,Inoviridae,,, Viruses; ssDNA viruses; Inoviridae; unassigned Inoviridae.
1075,9626232,NC_002014.1,Enterobacteria phage Ike,circular,2,,Inoviridae,,Lineavirus, Viruses; ssDNA viruses; Inoviridae; Lineavirus.
1076,299778956,NC_014260.1,Enterobacteria phage IME08,linear,1,Caudovirales,Myoviridae,Tevenvirinae,Js98virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; Js98virus."
1077,422934421,NC_019503.1,Escherichia phage ime09,linear,1,Caudovirales,Myoviridae,Tevenvirinae,T4virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus."
1078,422934269,NC_019501.1,Enterobacteria phage IME10,linear,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
1079,71834082,NC_007291.1,Escherichia phage Jk06,circular,1,Caudovirales,Siphoviridae,Tunavirinae,T1virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Tunavirinae; T1virus."
1080,476572429,NC_019419.2,Escherichia virus JL1,linear,1,Caudovirales,Siphoviridae,,Hk578virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Hk578virus."
1081,238695156,NC_012741.1,Enterobacteria phage JS10,linear,1,Caudovirales,Myoviridae,Tevenvirinae,Js98virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; Js98virus."
1082,161622381,NC_010105.1,Escherichia phage JS98,linear,1,Caudovirales,Myoviridae,Tevenvirinae,T4virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus."
1083,238694878,NC_012740.1,Escherichia phage JSE,linear,1,Caudovirales,Myoviridae,Tevenvirinae,Rb49virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; Rb49virus."
1084,108861984,NC_008152.1,Escherichia virus K1-5,linear,1,Caudovirales,Podoviridae,Autographivirinae,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae."
1085,83571714,NC_007637.1,Escherichia virus K1E,linear,1,Caudovirales,Podoviridae,Autographivirinae,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae."
1086,77118167,NC_007456.1,Enterobacteria phage K1F,linear,1,Caudovirales,Podoviridae,Autographivirinae,T7virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; T7virus."
1087,338826807,NC_015719.1,Escherichia phage K30,linear,1,Caudovirales,Podoviridae,Autographivirinae,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae."
1088,9626243,NC_001416.1,Escherichia virus Lambda,linear,1,Caudovirales,Siphoviridae,,Lambdavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus."
1089,510953439,NC_021344.2,Escherichia phage Lw1,linear,1,Caudovirales,Myoviridae,Tevenvirinae,T4virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus."
1090,428781805,NC_019707.1,Enterobacteria phage M,linear,4,,Leviviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; unclassified Leviviridae."
1091,56718463,NC_003287.2,Enterobacteria phage M13,circular,2,,Inoviridae,,Inovirus, Viruses; ssDNA viruses; Inoviridae; Inovirus.
1092,428781735,NC_019706.1,Enterobacteria phage mEp043 c-1,linear,1,Caudovirales,Siphoviridae,,Lambdavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus; unclassified Lambda-like viruses."
1093,428781810,NC_019708.1,Enterobacteria phage mEp235,linear,1,Caudovirales,Siphoviridae,,Lambdavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus; unclassified Lambda-like viruses."
1094,435439265,NC_019704.1,Enterobacteria phage mEp237,linear,1,Caudovirales,Siphoviridae,,Lambdavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus; unclassified Lambda-like viruses."
1095,428782316,NC_019716.1,Enterobacteria phage mEp460,linear,1,Caudovirales,Siphoviridae,,Lambdavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus; unclassified Lambda-like viruses."
1096,428781872,NC_019709.1,Enterobacteria phage mEpX1,linear,1,Caudovirales,Siphoviridae,,Lambdavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus; unclassified Lambda-like viruses."
1097,428765613,NC_019705.1,Enterobacteria phage mEpX2,linear,1,Caudovirales,Siphoviridae,,Lambdavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus; unclassified Lambda-like viruses."
1098,170783609,NC_010237.1,Escherichia phage Min27,linear,1,Caudovirales,Podoviridae,Sepvirinae,Nona33virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Sepvirinae; Nona33virus."
1099,176120924,NC_001417.2,Escherichia virus MS2,linear,4,,Leviviridae,,Levivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Leviviridae; Levivirus."
1100,9633494,NC_000929.1,Escherichia virus Mu,linear,1,Caudovirales,Myoviridae,,Muvirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Muvirus."
1101,9630464,NC_001901.1,Escherichia virus N15,linear,1,Caudovirales,Siphoviridae,,N15virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; N15virus."
1102,119952179,NC_008720.1,Escherichia phage N4,linear,1,Caudovirales,Podoviridae,,N4virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; N4virus."
1103,408905830,NC_018835.1,Escherichia phage NJ01,linear,1,Caudovirales,Podoviridae,,Phieco32virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Phieco32virus."
1104,46401626,NC_005856.1,Escherichia virus P1,linear,1,Caudovirales,Myoviridae,,P1virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; P1virus."
1105,9630327,NC_001895.1,Escherichia virus P2,linear,1,Caudovirales,Myoviridae,Peduovirinae,P2virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; P2virus."
1106,51236723,NC_002371.2,Salmonella virus P22,circular,1,Caudovirales,Podoviridae,,P22virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; P22virus."
1107,9627507,NC_001609.1,Enterobacteria phage P4,linear,1,Caudovirales,Myoviridae,Peduovirinae,P2virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; P2virus."
1108,744692700,NC_026014.1,Enterobacteria phage P88,circular,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
1109,157311299,NC_009821.1,Enterobacteria phage Phi1,linear,1,Caudovirales,Myoviridae,Tevenvirinae,Rb49virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; Rb49virus."
1110,726646933,NC_023693.1,Enterobacteria phage phi92,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
1111,167583555,NC_010324.1,Escherichia virus phiEco32,linear,1,Caudovirales,Podoviridae,,Phieco32virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Phieco32virus."
1112,161617915,NC_010106.1,Enterobacteria phage phiEcoM-GJ1,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
1113,18249864,NC_003356.1,Enterobacteria phage phiP27,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
1114,155370093,NC_007804.2,Escherichia phage phiV10,linear,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
1115,9626372,NC_001422.1,Enterobacteria phage phiX174 sensu lato,circular,2,,Microviridae,Bullavirinae,Phix174microvirus, Viruses; ssDNA viruses; Microviridae; Bullavirinae; Phix174microvirus; unclassified Phix174microvirus.
1116,159192286,NC_001421.2,Salmonella virus PRD1,linear,1,,Tectiviridae,,Tectivirus," Viruses; dsDNA viruses, no RNA stage; Tectiviridae; Tectivirus."
1117,41057352,NC_005340.1,Salmonella virus PsP3,linear,1,Caudovirales,Myoviridae,Peduovirinae,P2virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; P2virus."
1118,228861315,NC_012638.1,Enterobacteria phage RB14,linear,1,Caudovirales,Myoviridae,Tevenvirinae,T4virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus."
1119,304373555,NC_014467.1,Enterobacteria phage RB16,linear,1,Caudovirales,Myoviridae,Tevenvirinae,T4virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus."
1120,116326222,NC_008515.1,Enterobacteria phage RB32,linear,1,Caudovirales,Myoviridae,Tevenvirinae,T4virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus."
1121,66391451,NC_007023.1,Enterobacteria phage RB43,linear,1,Caudovirales,Myoviridae,Tevenvirinae,T4virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus."
1122,33620426,NC_005066.1,Enterobacteria phage RB49,linear,1,Caudovirales,Myoviridae,Tevenvirinae,Rb49virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; Rb49virus."
1123,228860932,NC_012635.1,Enterobacteria phage RB51,linear,1,Caudovirales,Myoviridae,Tevenvirinae,T4virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus."
1124,32453484,NC_004928.1,Enterobacteria phage RB69,linear,1,Caudovirales,Myoviridae,Tevenvirinae,Rb69virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; Rb69virus."
1125,81343928,NC_007603.1,Escherichia virus Rtp,linear,1,Caudovirales,Siphoviridae,Tunavirinae,Rtpvirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Tunavirinae; Rtpvirus."
1126,41057278,NC_005344.1,Shigella phage Sf6,circular,1,Caudovirales,Podoviridae,,P22virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; P22virus."
1127,19548987,NC_003444.1,Enterobacteria phage SfV,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
1128,31880044,NC_004831.2,Enterobacteria phage SP6,linear,1,Caudovirales,Podoviridae,Autographivirinae,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae."
1129,326632894,NC_015269.1,Salmonella virus SPC35,linear,1,Caudovirales,Siphoviridae,,T5virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; T5virus."
1130,565323599,NC_012223.2,Escherichia virus SSL2009a,circular,1,Caudovirales,Siphoviridae,,Hk578virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Hk578virus."
1131,242346741,NC_012868.1,Enterobacteria phage St-1,circular,2,,Microviridae,Bullavirinae,Alpha3microvirus, Viruses; ssDNA viruses; Microviridae; Bullavirinae; Alpha3microvirus.
1132,46358648,NC_005841.1,Enterobacteria phage ST104,linear,1,Caudovirales,Podoviridae,,P22virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; P22virus."
1133,24371534,NC_004348.1,Salmonella phage ST64T,linear,1,Caudovirales,Podoviridae,,P22virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; P22virus."
1134,45686283,NC_005833.1,Escherichia virus T1,linear,1,Caudovirales,Siphoviridae,Tunavirinae,T1virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Tunavirinae; T1virus."
1135,17570786,NC_003298.1,Enterobacteria phage T3,linear,1,Caudovirales,Podoviridae,Autographivirinae,T7virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; T7virus."
1136,29366675,NC_000866.4,Enterobacteria phage T4,linear,1,Caudovirales,Myoviridae,Tevenvirinae,T4virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus."
